created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-12-29T18:27:18Z,1608530111321473e3,1608530111321473026,"Llego a sacar la colonia Olvidona y me hago trillonario.
Gran trabajo de todos en este Rewind 2022 ¡Espectacular!: https://t.co/x2yntutBfg https://t.co/bBgQzQXh3y","Llego a sacar la colonia Olvidona y me hago trillonario.
Gran trabajo de todos en este Rewind 2022 ¡Espectacular!: https://t.co/x2yntutBfg https://t.co/bBgQzQXh3y",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2843,41771,FALSE,NA,FALSE,NA,es,FALSE,NA,138,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-27T14:09:22Z,1607740423640055800,1607740423640055808,@TamayoStuff @Farmaenfurecida XX-XX-XX-XX-X,@TamayoStuff @Farmaenfurecida XX-XX-XX-XX-X,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1607649493826297900,1607649493826297856,212971359,212971359,TamayoStuff,,,,NA,FALSE,47,1339,FALSE,NA,FALSE,NA,lt,NA,NA,43,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-27T14:08:17Z,1607740151048044500,1607740151048044544,"Esta semana y la que viene no habrá podcast por pequeñas vacaciones navideñas, vuelvo a la trinchera después de Reyes.
¡El día 10 de Enero regresa The Wild Project!","Esta semana y la que viene no habrá podcast por pequeñas vacaciones navideñas, vuelvo a la trinchera después de Reyes.
¡El día 10 de Enero regresa The Wild Project!",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,89,5729,FALSE,NA,FALSE,NA,es,NA,NA,164,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-25T14:11:33Z,1607016198847299600,1607016198847299584,https://t.co/pcZcGUC8vX,https://t.co/pcZcGUC8vX,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,473,12830,FALSE,NA,FALSE,NA,zxx,FALSE,NA,0,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-24T21:23:03Z,1606762400757186600,1606762400757186563,EL MENSAJE DEL AUTÉNTICO REY https://t.co/CHuU3VmEq1,EL MENSAJE DEL AUTÉNTICO REY https://t.co/CHuU3VmEq1,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1307,17095,FALSE,NA,FALSE,NA,es,FALSE,NA,28,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-24T20:54:13Z,1606755144951124e3,1606755144951123968,"Estéis solos o acompañados, celebréis la Navidad o algún extraño ritual pagano, os deseo a todos que paséis unos días muy hermosos y que comáis tanto turrón que os explote el colon.
Se os quiere ❤️ https://t.co/QvWEhIx7FS","Estéis solos o acompañados, celebréis la Navidad o algún extraño ritual pagano, os deseo a todos que paséis unos días muy hermosos y que comáis tanto turrón que os explote el colon.
Se os quiere ❤️ https://t.co/QvWEhIx7FS",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,272,8557,FALSE,NA,FALSE,NA,es,FALSE,NA,197,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-23T15:22:00Z,1606309154112434200,1606309154112434177,"De las mejores entrevistas en prensa que me han hecho, nuy interesante ❤️ https://t.co/3VOnbjnJvg","De las mejores entrevistas en prensa que me han hecho, nuy interesante ❤️ https://t.co/3VOnbjnJvg",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,23,1210,FALSE,NA,FALSE,NA,es,FALSE,NA,73,NA,,1606201434625777700,1606201434625777665,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-23T14:48:06Z,1606300619899375600,1606300619899375616,@Srcheeto no tenía ninguna duda,@Srcheeto no tenía ninguna duda,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1606298310804791300,1606298310804791296,233180001,233180001,Srcheeto,,,,NA,FALSE,3,409,FALSE,NA,FALSE,NA,es,NA,NA,31,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-23T14:13:50Z,1606291999052611600,1606291999052611585,Lo jodido de los ESLAND es que al matarse todos los nominados entre sí no quedará nadie para recoger premios en enero.,Lo jodido de los ESLAND es que al matarse todos los nominados entre sí no quedará nadie para recoger premios en enero.,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,136,9611,FALSE,NA,FALSE,NA,es,NA,NA,118,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-23T02:40:12Z,1606117438889656300,1606117438889656320,"Han pasado días, pero gracias Argentina por no dejar que Francia ganara otro mundial.","Han pasado días, pero gracias Argentina por no dejar que Francia ganara otro mundial.",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1360,41667,FALSE,NA,FALSE,NA,es,NA,NA,85,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-22T15:18:42Z,1605945935934017500,1605945935934017536,"NUEVO PODCAST
Podcast maravilloso y duro a la vez. Uno de los supervivientes de la tragedia de los Andes me visita para explicarme lo que vivió. Desde la antropofagia, hasta aguantar temperaturas extremas 2 meses y medio...¡No os lo perdáis!
https://t.co/8M7dvatf26","NUEVO PODCAST
Podcast maravilloso y duro a la vez. Uno de los supervivientes de la tragedia de los Andes me visita para explicarme lo que vivió. Desde la antropofagia, hasta aguantar temperaturas extremas 2 meses y medio...¡No os lo perdáis!
https://t.co/8M7dvatf26",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,89,1945,FALSE,NA,FALSE,NA,es,FALSE,NA,265,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-21T19:28:47Z,1605646480286617600,1605646480286617600,"@RickyEdit Igualmente guapo, me alegro de que te vaya tan bien!","@RickyEdit Igualmente guapo, me alegro de que te vaya tan bien!",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1605264619072790500,1605264619072790540,1089643585,1089643585,RickyEdit,,,,NA,FALSE,5,530,FALSE,NA,FALSE,NA,es,NA,NA,63,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-21T19:23:29Z,1605645148658012200,1605645148658012167,@PapaGiorgioReal MI ÍDOLO,@PapaGiorgioReal MI ÍDOLO,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1605641510086512600,1605641510086512640,759428978025369600,759428978025369600,PapaGiorgioReal,,,,NA,FALSE,7,1067,FALSE,NA,FALSE,NA,es,NA,NA,25,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-21T19:16:27Z,1605643380305846300,1605643380305846274,"Aquí con mi amigo @Caith_Sith en un podcast de 4 horas sobre videojuegos y amor. ¡Muy chula la conversa!
https://t.co/U3LqRStEIT","Aquí con mi amigo @Caith_Sith en un podcast de 4 horas sobre videojuegos y amor. ¡Muy chula la conversa!
https://t.co/U3LqRStEIT",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,58,1344,FALSE,NA,FALSE,NA,es,FALSE,NA,128,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-21T15:00:52Z,1605579057558458400,1605579057558458370,@EvilAFM ¿Esta es una de las primeras señales del Apocalipsis?,@EvilAFM ¿Esta es una de las primeras señales del Apocalipsis?,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1605297411995455500,1605297411995455488,61879392,61879392,EvilAFM,,,,NA,FALSE,11,761,FALSE,NA,FALSE,NA,es,NA,NA,62,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-20T18:04:49Z,1605262962582757400,1605262962582757416,"Pues al final sí he podido ser nominado.
Vamos a por el segundo, ¿no? https://t.co/1v3aOJTx91","Pues al final sí he podido ser nominado.
Vamos a por el segundo, ¿no? https://t.co/1v3aOJTx91",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1087,36570,FALSE,NA,FALSE,NA,es,FALSE,NA,69,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-20T15:24:08Z,1605222525079883800,1605222525079883776,"NUEVO PODCAST
Última tertulia antes de Navidad, por lo que vamos vestidos como toca. ¡Todos a verlo!
https://t.co/GXofBzPmJa","NUEVO PODCAST
Última tertulia antes de Navidad, por lo que vamos vestidos como toca. ¡Todos a verlo!
https://t.co/GXofBzPmJa",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,32,912,FALSE,NA,FALSE,NA,es,FALSE,NA,124,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T21:55:02Z,1604596123649220600,1604596123649220608,"Cuando penséis que habéis tomado malas decisiones en la vida, mirad esto. No estáis tan mal. https://t.co/HPLJVBzcwf","Cuando penséis que habéis tomado malas decisiones en la vida, mirad esto. No estáis tan mal. https://t.co/HPLJVBzcwf",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1448,27622,FALSE,NA,FALSE,NA,es,FALSE,NA,92,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T19:07:48Z,1604554038606954500,1604554038606954496,@PapaGiorgioReal Papa al borde de un infarto jaja,@PapaGiorgioReal Papa al borde de un infarto jaja,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1604543675698118700,1604543675698118656,759428978025369600,759428978025369600,PapaGiorgioReal,,,,NA,FALSE,18,1601,FALSE,NA,FALSE,NA,es,NA,NA,49,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T17:54:56Z,1604535698513600500,1604535698513600515,Messi al fin ya tiene su Mundial. ¿Podemos decir de una puta vez que es el MEJOR DE LA HISTORIA?,Messi al fin ya tiene su Mundial. ¿Podemos decir de una puta vez que es el MEJOR DE LA HISTORIA?,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,20432,194527,FALSE,NA,FALSE,NA,es,NA,NA,96,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T17:48:54Z,1604534181479870500,1604534181479870465,"Gane quien gane, VAYA FINAL MÁS ESPECTACULAR!!!! Bravo por los dos equipos!","Gane quien gane, VAYA FINAL MÁS ESPECTACULAR!!!! Bravo por los dos equipos!",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,292,10449,FALSE,NA,FALSE,NA,es,NA,NA,75,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T17:37:04Z,1604531204493131800,1604531204493131783,Medio mundo ahora https://t.co/nwZkzgNCCl,Medio mundo ahora https://t.co/nwZkzgNCCl,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,788,11968,FALSE,NA,FALSE,NA,es,FALSE,NA,17,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T16:44:39Z,1604518014757769200,1604518014757769217,VALE YA HE GAFADO A LOS ARGENTINOS,VALE YA HE GAFADO A LOS ARGENTINOS,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,134,11163,FALSE,NA,FALSE,NA,es,NA,NA,34,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T16:43:49Z,1604517803217895400,1604517803217895425,@ManuelHuedo @polispol @IbaiLlanos No me lo creo,@ManuelHuedo @polispol @IbaiLlanos No me lo creo,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1604314183251775500,1604314183251775488,129842597,129842597,ManuelHuedo,,,,NA,FALSE,1,18,FALSE,NA,FALSE,NA,es,NA,NA,48,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T16:43:29Z,1604517720636027e3,1604517720636026880,"@IbaiLlanos Hazme caso, los primeros minutos son muy cutres, pero es una peli que te hará pensar MUCHO y bien: Interstate 60","@IbaiLlanos Hazme caso, los primeros minutos son muy cutres, pero es una peli que te hará pensar MUCHO y bien: Interstate 60",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1604291286638661600,1604291286638661634,2754746065,2754746065,IbaiLlanos,,,,NA,FALSE,30,1208,FALSE,NA,FALSE,NA,es,NA,NA,124,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T16:30:56Z,1604514559762370600,1604514559762370560,"@illojuan Muchísima fuerza bonito! En nada, podcast de 367 horas ❤️","@illojuan Muchísima fuerza bonito! En nada, podcast de 367 horas ❤️",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1604186980778213400,1604186980778213379,2780429016,2780429016,illojuan,,,,NA,FALSE,8,652,FALSE,NA,FALSE,NA,es,NA,NA,67,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T15:41:24Z,1604502096446898200,1604502096446898182,"Madre mía Argentina, les va a meter un saco 😂","Madre mía Argentina, les va a meter un saco 😂",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,234,13737,FALSE,NA,FALSE,NA,es,NA,NA,45,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-18T14:32:55Z,1604484859719721e3,1604484859719720961,"Si os caen mal los argentinos, los franceses os tienen que caer peor, no me jodas. Así que hoy todos con Argentina boludos 🇦🇷🇦🇷🇦🇷","Si os caen mal los argentinos, los franceses os tienen que caer peor, no me jodas. Así que hoy todos con Argentina boludos 🇦🇷🇦🇷🇦🇷",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4862,77793,FALSE,NA,FALSE,NA,es,NA,NA,129,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-16T15:16:23Z,1603771023467356200,1603771023467356162,"NUEVO PODCAST
Hoy viene un genio del humor!!! Joaquín Reyes, creador de La hora chanante y Muchachada Nui, me visita para hablar del humor y de la vida. ¡No te lo pierdas!
https://t.co/hmsqG1gs5a","NUEVO PODCAST
Hoy viene un genio del humor!!! Joaquín Reyes, creador de La hora chanante y Muchachada Nui, me visita para hablar del humor y de la vida. ¡No te lo pierdas!
https://t.co/hmsqG1gs5a",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,36,951,FALSE,NA,FALSE,NA,es,FALSE,NA,195,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-14T14:57:07Z,1603041400723067e3,1603041400723066882,@salbaFR @MeriStation Pobres niñas,@salbaFR @MeriStation Pobres niñas,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1602981958593937400,1602981958593937408,52676797,52676797,salbaFR,,,,NA,FALSE,5,892,FALSE,NA,FALSE,NA,es,NA,NA,34,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-09T04:03:39Z,1601065009030668300,1601065009030668289,vil klinton https://t.co/eeGbeiLmST,vil klinton https://t.co/eeGbeiLmST,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,293,9486,FALSE,NA,FALSE,NA,da,FALSE,NA,11,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-09T03:59:45Z,1601064029446803500,1601064029446803457,Pues al final ha ganado el GOTY Bill Clinton.,Pues al final ha ganado el GOTY Bill Clinton.,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,551,14365,FALSE,NA,FALSE,NA,es,NA,NA,45,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-09T03:40:10Z,1601059101517103e3,1601059101517103104,"Me da igual lo que pase, ELDEN RING es el juego del año. Y si no estás de acuerdo, estás equivocado.","Me da igual lo que pase, ELDEN RING es el juego del año. Y si no estás de acuerdo, estás equivocado.",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,879,21938,FALSE,NA,FALSE,NA,es,NA,NA,100,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08T15:13:47Z,1600871269141950500,1600871269141950464,"NUEVO PODCAST
Juan Ramón Rallo me visita para un podcast sobre economía en el que hablaremos de la situación actual, el drama del Bitcoin, qué significa el liberalismo y mucho más.
¡No te lo pierdas!
https://t.co/qhSThUIvsa","NUEVO PODCAST
Juan Ramón Rallo me visita para un podcast sobre economía en el que hablaremos de la situación actual, el drama del Bitcoin, qué significa el liberalismo y mucho más.
¡No te lo pierdas!
https://t.co/qhSThUIvsa",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,102,1775,FALSE,NA,FALSE,NA,es,FALSE,NA,223,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06T22:23:47Z,1600254704105103400,1600254704105103360,@PapaGiorgioReal Papa giorgio el nuevo messi,@PapaGiorgioReal Papa giorgio el nuevo messi,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1600249330622791700,1600249330622791680,759428978025369600,759428978025369600,PapaGiorgioReal,,,,NA,FALSE,8,562,FALSE,NA,FALSE,NA,es,NA,NA,44,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06T17:51:29Z,1.6001861784429281e+18,1600186178442928130,A España le ha dado un brote de barcelonitis aguda.,A España le ha dado un brote de barcelonitis aguda.,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3292,60173,FALSE,NA,FALSE,NA,es,NA,NA,51,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06T15:07:48Z,1600144985369682e3,1600144985369681920,"NUEVO PODCAST
Tertulia como cada semana, hoy se iniciará a las 6 de la tarde para que no coincida con el España-Marruecos. Viva er furbo!
https://t.co/QX5CBZqlct","NUEVO PODCAST
Tertulia como cada semana, hoy se iniciará a las 6 de la tarde para que no coincida con el España-Marruecos. Viva er furbo!
https://t.co/QX5CBZqlct",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,30,1073,FALSE,NA,FALSE,NA,es,FALSE,NA,161,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T23:34:46Z,1598823015331995600,1598823015331995648,@geoestratego Un honor ☺️,@geoestratego Un honor ☺️,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598680020473598e3,1598680020473597952,2919036392,2919036392,geoestratego,,,,NA,FALSE,7,1329,FALSE,NA,FALSE,NA,es,NA,NA,25,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T15:19:29Z,1598698374382821400,1598698374382821376,"NUEVO PODCAST
El Coronel Pedro Baños @geoestratego me visita personalmente para un episodio en el que nos explicará en qué situación geopolítica nos encontramos ahora mismo, en un mundo tan convulso y en pleno cambio de poderes. ¡No te lo pierdas!
https://t.co/lImmo9SKWv","NUEVO PODCAST
El Coronel Pedro Baños @geoestratego me visita personalmente para un episodio en el que nos explicará en qué situación geopolítica nos encontramos ahora mismo, en un mundo tan convulso y en pleno cambio de poderes. ¡No te lo pierdas!
https://t.co/lImmo9SKWv",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,199,2206,FALSE,NA,FALSE,NA,es,FALSE,NA,271,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T13:50:44Z,1598676037851877400,1598676037851877380,"Este tío tiene una de las historias más surrealistas, interesantes e injustas que jamás he narrado. Como habiendo cometido un asesinato terrible, pudo vivir buena parte de su vida como un famoso en Japón, sin casi castigo.
Hice vídeo en el Rincón hace tiempo. Recomendado 👍🏼 https://t.co/kBx8sTsmAr","Este tío tiene una de las historias más surrealistas, interesantes e injustas que jamás he narrado. Como habiendo cometido un asesinato terrible, pudo vivir buena parte de su vida como un famoso en Japón, sin casi castigo.
Hice vídeo en el Rincón hace tiempo. Recomendado 👍🏼 https://t.co/kBx8sTsmAr",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,422,11647,FALSE,NA,FALSE,NA,es,FALSE,NA,274,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01T20:10:26Z,1598409205362335700,1598409205362335755,"Si nos tiene que eliminar alguien, que sean los tíos que inventaron a Son Goku.","Si nos tiene que eliminar alguien, que sean los tíos que inventaron a Son Goku.",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,988,29032,FALSE,NA,FALSE,NA,es,NA,NA,79,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T20:11:39Z,1598047126306828300,1598047126306828288,"Esto no para, muchas gracias ❤️❤️❤️ https://t.co/JK05H5u67X","Esto no para, muchas gracias ❤️❤️❤️ https://t.co/JK05H5u67X",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,496,14765,FALSE,NA,FALSE,NA,es,FALSE,NA,35,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T20:02:22Z,1598044788112035800,1598044788112035841,@Loulogio_Pi @ResurrectionESP Te vienes este año mi amor?,@Loulogio_Pi @ResurrectionESP Te vienes este año mi amor?,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1598004519622758400,1598004519622758404,192945691,192945691,Loulogio_Pi,,,,NA,FALSE,0,41,FALSE,NA,FALSE,NA,es,NA,NA,57,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-29T14:42:20Z,1597601862261383200,1597601862261383170,"Hoy no puede haber tertulia, que esta semana estoy de viaje, y el podcast con el invitado se publicará el viernes. Invitado mega top que nos ayudará a comprender como funciona el mundo… ¡No digo más!","Hoy no puede haber tertulia, que esta semana estoy de viaje, y el podcast con el invitado se publicará el viernes. Invitado mega top que nos ayudará a comprender como funciona el mundo… ¡No digo más!",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,61,4663,FALSE,NA,FALSE,NA,es,NA,NA,199,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T19:57:27Z,1596956387497898e3,1596956387497897985,"Fuera de coñas, antes de morir necesito traer a The Wild Project a @LUISENRIQUE21 
¿Gusta la idea?","Fuera de coñas, antes de morir necesito traer a The Wild Project a @LUISENRIQUE21 
¿Gusta la idea?",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1604,51267,FALSE,NA,FALSE,NA,es,NA,NA,98,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T19:42:25Z,1596952602863759400,1596952602863759360,Luis Padrique en ti confío. https://t.co/V8aaSW2hIz,Luis Padrique en ti confío. https://t.co/V8aaSW2hIz,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,120,4542,FALSE,NA,FALSE,NA,es,FALSE,NA,27,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T18:53:21Z,1596940257232302e3,1596940257232302080,@PapaGiorgioReal Tas chalao,@PapaGiorgioReal Tas chalao,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1596939577788633e3,1596939577788633089,759428978025369600,759428978025369600,PapaGiorgioReal,,,,NA,FALSE,17,1557,FALSE,NA,FALSE,NA,tl,NA,NA,27,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T14:38:55Z,1596876224118554600,1596876224118554624,"Quién gana hoy, rápido","Quién gana hoy, rápido",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,37,965,FALSE,NA,FALSE,NA,es,NA,NA,22,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
